,cos_similarity,match_sentence,post_id,sentence,symptom,user_id
584,0.7543936967849731,my symptoms included dizzy,521888799151874,Dizzyness frequent headaches in my face and forehead brain fog vertigo fatigue and balance prablems,lightheaded,100004297338964
585,0.8097736239433289,I experienced dizzy,521926685814752,I still get dizzy.,lightheaded,90900699
586,0.7759218215942383,I had leg swelling,522623232411764,My legs and feet also are swollen.,leg,100013725097930
587,0.8283769488334656,my symptoms included shortness of breath,522878859052868,"I have symptoms of shortness of breath all the time, chest pain and anxiety now.",breathing,1369282722
588,0.8063042163848877,my symptoms included vertigo,523214095686011,Vertigo / dizziness and brain fog .,lightheaded,812302113
589,0.7734946012496948,my symptoms included dizzy,523407992333288,I get dizzy not often but every once in a while I do.,lightheaded,100005101330675
590,0.8061109781265259,I had faint,523535725653848,Got out of bed and nearly fainted.,lightheaded,1135692422
591,0.882941484451294,I experienced shortness of breath,523560818984672,I have extreme shortness of breath.,breathing,1161285026
592,0.8743995428085327,I experienced shortness of breath,523623252311762,Shortness of breath.,breathing,100011199457769
593,0.7615562081336975,I experienced skin discoloration,523690138971740,I have that sort of skin discoloration on my neck.,skin,1410997013
594,0.8430300951004028,my symptoms included dizzy,523808558959898,Dizzy nausea and all,lightheaded,1010892855
595,0.7991384267807007,I experienced shortness of breath,524810238859730,Episodes of shortness of breath.,breathing,100069235879474
596,0.7535288333892822,has anyone else leg pain,525899728750781,"Hello, does anyone else have really bad knee pain?",leg,869380106
597,0.7817597389221191,I felt blood clot,526484702025617,Even went to get a blood clot ruled out as the sensation felt so strange.,blood clot,718745054
598,0.7565261125564575,I had leg pain,526494132024674,My left leg hurts all the time,leg,1838649421
599,0.7564707398414612,my symptoms included dizzy,527178721956215,"Dizziness/
floaty feeling",lightheaded,100000322097431
600,0.8915524482727051,dealing with shortness of breath,527241108616643,What do you do for shortness of breath?,breathing,100001500816322
601,0.8089578151702881,has anyone else leg pain,529156081758479,The leg pains have gone away.,leg,100000472927834
602,0.7743207216262817,I felt shortness of breath,530930311581056,A little shortness of breath.,breathing,100005985515097
603,0.8477057218551636,I experienced shortness of breath,530930311581056,Very little shortness of breath.,breathing,100005985515097
604,0.7887876033782959,dealing with trouble breathing,530969424910478,Try to find a physical therapist that can help you with your breathing.,breathing,1503790937
605,0.7527859210968018,dealing with vertigo,531009108239843,"Im 15 months since, have now had vertigo for 6 weeks, improved somewhat for 1 week, back with a vengeance today.",lightheaded,1556220828
606,0.7554975748062134,dealing with increased heart rate,531037164903704,I have a very similar situation with my heart rate.,heart,100000275261897
607,0.7529458999633789,I experienced stroke,531222311551856,Sounds like a stroke .,stroke,732040904
608,0.82499098777771,I had leg swelling,531498988190855,I had so much swelling.,leg,100002546147963
609,0.8098592758178711,has anyone else shortness of breath,532170721457015,I had the shortness of breath & still still sometimes do.... but I was determined.,breathing,786267801
610,0.7649197578430176,my symptoms included shortness of breath,533344864672934,"Still having shortness of breath, high blood pressure, asthma symptoms, and occasional chest pains.",breathing,1659785876
611,0.7608045339584351,my symptoms included vertigo,533466771327410,"Dizziness/
vertigo is also a problem.",lightheaded,590620456
612,0.7573035955429077,I had leg pain,536598677680886,My leg pain is constant...!!!,leg,100002437325853
613,0.9067138433456421,has anyone else heart issue,536911380982949,Anyone having heart issues ?,heart,1440705305
614,0.7914984226226807,I had pulmonary embolism,538347754172645,"Had pulmonary embolisms, my blood was clotting so bad labs had issues.",pulmonary embolism,100004534992794
615,0.7683039903640747,I felt shortness of breath,538549097485844,Im short of breath.,breathing,609222721
616,0.9340035915374756,I had shortness of breath,540119867328767,I had severe shortness of breath.,breathing,100003876217520
617,0.8018805980682373,I experienced shortness of breath,540529850621102,My fast heart rate stopped I rarely having shortness of breath.,breathing,100000310228269
618,0.7658647298812866,I experienced blood clot,540651067275647,Bloodwork said there may be clots.,blood clot,687923293
619,0.8758057355880737,I experienced shortness of breath,541007153906705,I have shortness of breath again.,breathing,1249681364
620,0.7507442235946655,has anyone else trouble breathing,541619237178830,However no problems breathing for me.,breathing,100000233146845
621,0.824310302734375,I had leg pain,541722190501868,I get this pain in my leg.,leg,100001766393832
622,0.7532466650009155,has anyone else shortness of breath,542142203793200,Anyone still having shortness of breath a year after being diagnosed?,breathing,100000083676829
623,0.7841312289237976,has anyone else shortness of breath,542228880451199,"I always have shortness of breath even if im watching TV or driving, it gets worst when i try to run or climb stairs.",breathing,523462148
624,0.8506304621696472,I experienced shortness of breath,542254020448685,Shortness of breath worse.,breathing,100001709139051
625,0.7653069496154785,I experienced shortness of breath,543326443674776,That's only gotten worse and I have serious shortness of breath but my oxygen levels are fine.,breathing,713920230
626,0.8045622706413269,my symptoms included out of breath,544493256891428,"I've noticed that the out-of-breath symptoms I had thought I got rid of three months ago, have come back.",breathing,1362626123
627,0.7853230834007263,I had leg pain,545353773472043,I literally started having leg pain this week after feeling great for a little while.,leg,1072231501
628,0.8044422268867493,dealing with vertigo,545496016791152,I have had vertigo quite a bit and Im a year and 4 months out.,lightheaded,100000490616118
629,0.7666629552841187,has anyone else heart problem,545521670121920,Is anyone else experiencing real bad chest pain followed by a racing heart and heart palpitations?,heart,1444104209
630,0.7518957853317261,I had vertigo,545674443439976,Also vertigo,lightheaded,1639376760
631,0.8156366348266602,has anyone else shortness of breath,545796020094485,Shortness of breath isnt a big problem but once in a while I get a little wheezy.,breathing,100028665214854
632,0.8111809492111206,my symptoms included heart issue,545833130090774,Ive gotten heart symptoms.,heart,608595099
633,0.7743216753005981,has anyone else trouble breathing,545917460082341,Im interested to know how many of you have breathing difficulties?,breathing,1326459399
634,0.8061989545822144,my symptoms included vertigo,546261173381303,I definitely have the dizziness and vertigo.,lightheaded,100006142684370
635,0.8247689604759216,my symptoms included vertigo,546350086705745,Vertigo and headaches.,lightheaded,100009993849972
636,0.7544416785240173,has anyone else vertigo,546514190022668,Just joined this group and scrolling through the posts to see if anyone has had vertigo symptoms since COVID.,lightheaded,100016057840361
637,0.8099056482315063,dealing with shortness of breath,546918543315566,I am 7.5 months extreme shortness of breath.,breathing,100002003381702
638,0.8280365467071533,I experienced vertigo,547194873287933,Overwhelming vertigo.,lightheaded,100001599561114
639,0.7547605633735657,my symptoms included dizzy,547452819928805,My dizziness just started maybe a little over a week ago,lightheaded,1334812311
640,0.8306655287742615,has anyone else increased heart rate,547743276566426,Who's had an increased heart rate and how long did it last?,heart,1426757189
641,0.7843064069747925,has anyone else leg swelling,547852756555478,Has anyone had problem with swollen feet all the time ?,leg,100000288141123
642,0.7861653566360474,I experienced shortness of breath,548727956467958,Mine is shortness of breath,breathing,1554041668
643,0.8321889638900757,has anyone else shortness of breath,548738723133548,"Yes, shortness of breath.",breathing,1526757442
644,0.8492258787155151,has anyone else dizzy,548974826443271,Anyone else really dizzy and equilibrium off?,lightheaded,1029289714
645,0.7831507921218872,I experienced embolism,549331679740919,I ended up in hospital for embolisms and noted this abnormality.,pulmonary embolism,100002223014162
646,0.7538185119628906,I felt shortness of breath,550794796261274,Still Short of breath.,breathing,100000971068661
647,0.8106967806816101,has anyone else dizzy,551016016239152,I get so dizzy all the time.,lightheaded,1760038350
648,0.7798537015914917,I felt clot,551534426187311,Thought I would clot again.,blood clot,696546427
649,0.7563380599021912,has anyone else shortness of breath,551590742848346,Know there are a lot of people that have shortness of breath but wondering if its to the point where youre out of breath while talking?,breathing,100000083676829
650,0.8421065211296082,I experienced leg swelling,552069049467182,Legs/ankles swell/hurt.,leg,100008343190578
651,0.7766839265823364,has anyone else shortness of breath,552232476117506,Is there anyone with shortness of breath that has fully recovered / almost fully recovered?,breathing,100000083676829
652,0.7709943056106567,I experienced increased heart rate,552552032752217,After being release my heart rate also increased and I now have high blood pressure and increased resting heart rate.,heart,831999967
653,0.764032244682312,I had heart problem,553115816029172,I then had open heart surgery to fix my problem.,heart,100008248955121
